Index,Udemy course URL,Instructor URL,Intructor name,Instructor rating,Number of reviews,Number of students,Number of courses,LinkedIN URL,Youtube URL
742,https://www.udemy.com/javascript-introduction-to-object-oriented-javascript/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
743,https://www.udemy.com/jquery-ajax-course/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
744,https://www.udemy.com/codeigniter-user-authentication-system/,https://www.udemy.com/user/vivek-vengala/,Vivek Vengala,3.7,636,"27,616",10,https://linkedin.com/in/vivekvengala/,https://www.youtube.com/channel/UCLWb12huFo_oUfomqDRsEsA
745,https://www.udemy.com/adobe-illustrator-advance-vector-artwork/,https://www.udemy.com/user/widhimuttaqien/,"Widhi Muttaqien, S.Kom, MMSI",4.7,"8,471","50,359",15,https://linkedin.com/in/widhi-muttaqien-42790741,https://www.youtube.com/c/ExposeAcademyCG
746,https://www.udemy.com/adobe-illustrator-beginner/,https://www.udemy.com/user/intellezy/,Intellezy Trainers,4.4,"54,052","193,302",252,https://linkedin.com/company/intellezy,https://www.youtube.com/intellezy
747,https://www.udemy.com/php-mvc-framework-codeigniter-tutorial-for-beginners-project/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,928",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
748,https://www.udemy.com/how-to-create-your-own-steampunk-vehicle-part-1/,https://www.udemy.com/user/andrey-bzhitskikh/,Andrey Bzhitskikh,4.4,590,"10,548",10,https://linkedin.com/andrewbzh,https://www.youtube.com/channel/UC3SdSsFLgFarf68dqJp5kCA
749,https://www.udemy.com/get-rich-to-a-millions-using-swing-trading-strategies/,https://www.udemy.com/user/billwer/,Bill Wermine,3,12,846,,https://linkedin.com/LinkedIn Profile,https://www.youtube.com/Youtube Profile
750,https://www.udemy.com/how-to-invest-in-startups/,https://www.udemy.com/user/ross-blankenship/,Ross Blankenship,4.4,38,"4,039",,https://linkedin.com//in/rossblankenship,https://www.youtube.com/channel/UCWT7Z1RZl7q7nlzoAj04__g
751,https://www.udemy.com/the-complete-developers-guide-to-mongodb/,https://www.udemy.com/user/sgslo/,Stephen Grider,4.6,"432,176","1,302,870",32,https://linkedin.com/pub/stephen-grider/20/a23/170,https://www.youtube.com/channel/UCQCaS3atWyNHEy5PkDXdpNg/
752,https://www.udemy.com/learn-piano-scales/,https://www.udemy.com/user/jacquelineclark/,Jackie Clark,4.1,168,"5,234",4,https://linkedin.com/mt.linkedin.com/pub/jacqueline-clark/55/145/142/,https://www.youtube.com/http://www.youtube.com/channel/UCiXIpyHJfqLPyWJZ-JNVY8Q
753,https://www.udemy.com/kids-coding-beginner-html/,https://www.udemy.com/user/johnbura/,John Bura,4.3,"24,499","525,652",254,https://linkedin.com/in/johnbura,https://www.youtube.com/channel/UCuO6A4QYBLgRMKj3DfD0qpQ
754,https://www.udemy.com/wealth-creation/,https://www.udemy.com/user/lisanewton3/,Lisa Newton,4,"4,058","21,582",110,https://linkedin.com/in/boogles/,https://www.youtube.com/mslisanewton
755,https://www.udemy.com/javascript-intermediate-mastering-functions/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,928",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
756,https://www.udemy.com/the-complete-guide-to-angular-2/,https://www.udemy.com/user/maximilian-schwarzmuller/,Maximilian Schwarzmüller,4.6,"986,290","2,645,729",59,https://linkedin.com/in/maximilian-schwarzmueller,https://www.youtube.com/c/academind
757,https://www.udemy.com/create-free-jekyll-blog-on-github-pages-like-a-ninja/,https://www.udemy.com/user/ajinkya7/,Ajinkya Borade,3.5,87,"5,105",,https://linkedin.com/in/ajinkyax,https://www.youtube.com/ajinkyax
758,https://www.udemy.com/play-piano-8-play-over-the-rainbow-by-ear-free-improvise/,https://www.udemy.com/user/rosasuen/,Rosa Suen,4.5,"1,950","33,583",108,https://linkedin.com/in/pianorosa,https://www.youtube.com/PianoWithRosa/videos
759,https://www.udemy.com/javascript-dom/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
760,https://www.udemy.com/how-to-make-an-integrated-financial-model/,https://www.udemy.com/user/instructorskillfinlearning/,Ashish Agarwal,4.4,"15,687","73,003",16,https://linkedin.com/in/ashish-kumar-agarwal/,https://www.youtube.com/channel/UCTO-vBjQ4ifq7NDfiacAxBg
761,https://www.udemy.com/php-bootcamp/,https://www.udemy.com/user/josephparys/,Joe Parys,4.3,"72,941","932,018",88,https://linkedin.com/linkedin.com/in/joe-parys-7816799a,https://www.youtube.com/UCRukJuuBAdoHMTBIsFJAgvw
762,https://www.udemy.com/learn-express/,https://www.udemy.com/user/danielstern4/,Daniel Stern,4.1,"11,465","142,536",19,https://linkedin.com/profile/view?id=187994070&trk=nav_responsive_tab_profile_pic,https://www.youtube.com/channel/UC5ohWghqu1C7bYAq_IDBkIw
763,https://www.udemy.com/wordpress-backup-and-restore-fundamentals/,https://www.udemy.com/user/cristiangradisteanu/,Cristian Gradisteanu,4.1,"2,798","101,133",6,https://linkedin.com/pub/cristian-gradisteanu/36/8b/236,https://www.youtube.com/user/anjelika2k7
764,https://www.udemy.com/photoshop-masking/,https://www.udemy.com/user/martinperhiniak/,Martin Perhiniak,4.6,"52,608","215,152",26,https://linkedin.com/company/yesimadesigner/,https://www.youtube.com/yesimadesigner
765,https://www.udemy.com/wordpress-local-install-and-two-methods-to-migrate-online/,https://www.udemy.com/user/jamiehenry2/,Jamie Henry,4.5,302,"10,899",3,https://linkedin.com/profile/view?id=315809897&trk=nav_responsive_tab_profile,https://www.youtube.com/UCYeyetu9B2QYrHAjJ5umN1Q?sub_confirmation=1
766,https://www.udemy.com/mobile-app-design-from-beginner-to-intermediate/,https://www.udemy.com/user/nicholasivanecky/,"Nicholas ""Techustler"" Ivanecky",3.7,"1,122","14,163",7,https://linkedin.com/in/nicholasivanecky,https://www.youtube.com/channel/UCLc_VMTcvHABwm5GZCxbqIQ
767,https://www.udemy.com/the-complete-aspnet-mvc-5-course/,https://www.udemy.com/user/moshfeghhamedani/,Mosh Hamedani,4.5,"301,246","749,851",20,https://linkedin.com/in/mosh-hamedani/,https://www.youtube.com/user/programmingwithmosh
768,https://www.udemy.com/html-css-easy-steps-to-create-a-web-template-from-scratch/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
769,https://www.udemy.com/building-web-applications-with-spring-mvc/,https://www.udemy.com/user/in28minutes/,in28Minutes Official,4.6,"351,212","1,409,921",52,https://linkedin.com/in/rangakaranam,https://www.youtube.com/user/rithustutorials
770,https://www.udemy.com/aspnet-core-angular/,https://www.udemy.com/user/moshfeghhamedani/,Mosh Hamedani,4.5,"301,246","749,851",20,https://linkedin.com/in/mosh-hamedani/,https://www.youtube.com/user/programmingwithmosh
771,https://www.udemy.com/jun-sakai-trading-course4/,https://www.udemy.com/user/jun-sakai/,酒井 潤 (Jun Sakai),4.4,"41,123","168,943",24,https://linkedin.com/in/sakaijun,https://www.youtube.com/channel/UCqRPKFts1Puj6Wn7U4e3ppA
772,https://www.udemy.com/sasscourse/,https://www.udemy.com/user/josephparys/,Joe Parys,4.3,"72,941","932,018",88,https://linkedin.com/linkedin.com/in/joe-parys-7816799a,https://www.youtube.com/UCRukJuuBAdoHMTBIsFJAgvw
773,https://www.udemy.com/tenor-banjo/,https://www.udemy.com/user/francislong/,Francis Long,4.5,"1,185","34,378",4,https://linkedin.com/in/FrancisLong,https://www.youtube.com/user/StrummingaLong1
774,https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,https://www.udemy.com/user/marktrego/,Stone River eLearning,4.3,"92,961","982,734",497,https://linkedin.com/company/stone-river-elearning,https://www.youtube.com/stoneriverelearning
775,https://www.udemy.com/introduction-to-futures-options/,https://www.udemy.com/user/paulsiegel2/,Starweaver Instructor Team,4.5,"23,023","213,919",22,https://linkedin.com/company/starweaver,https://www.youtube.com/c/starweavergroup
776,https://www.udemy.com/master-key-financial-indicators-and-build-business-success/,https://www.udemy.com/user/kmac2/,Kieran McSherry (BSc Acc; PG Dip Acc; FCA ),4.2,50,495,,https://linkedin.com/company/macs-finance?report%2Esuccess=KJ_KkFGTDCfMt-A7wV3Fn9Yvgwr02Kd6AZHGx4bQCDiP6-2rfP2oxyVoEQiPrcAQ7,https://www.youtube.com/Macsfinance
777,https://www.udemy.com/trade-binary-options/,https://www.udemy.com/user/viktor-neustroev/,Viktor Neustroev,4.1,721,"15,099",25,https://linkedin.com/comm/in/viktor-neustroev-04823965,https://www.youtube.com/channel/UC8190hmfe7PM4wA4mxm-42Q
778,https://www.udemy.com/jun-sakai-trading-course5/,https://www.udemy.com/user/jun-sakai/,酒井 潤 (Jun Sakai),4.4,"41,123","168,943",24,https://linkedin.com/in/sakaijun,https://www.youtube.com/channel/UCqRPKFts1Puj6Wn7U4e3ppA
779,https://www.udemy.com/instant-bodhran-part-two-learning-further-drumming-skills/,https://www.udemy.com/user/benhewlett/,Ben Hewlett,4.6,"9,242","55,605",65,https://linkedin.com/in/benhewlett,https://www.youtube.com/benhewlett
780,https://www.udemy.com/jun-sakai-trading-course3/,https://www.udemy.com/user/jun-sakai/,酒井 潤 (Jun Sakai),4.4,"41,123","168,943",24,https://linkedin.com/in/sakaijun,https://www.youtube.com/channel/UCqRPKFts1Puj6Wn7U4e3ppA
781,https://www.udemy.com/succeed-in-stocks-even-if-you-dont-know-where-to-start/,https://www.udemy.com/user/scott-brown-2/,Scott Brown,3.9,"1,301","48,103",23,https://linkedin.com/https://pr.linkedin.com/pub/dr-scott-brown/2/4b2/327,https://www.youtube.com/https://www.youtube.com/channel/UC4DQiTUAxUvrgs1bkjCU1qA
782,https://www.udemy.com/learn-how-to-value-a-company-and-build-a-dcf-model/,https://www.udemy.com/user/365careers/,365 Careers,4.5,"727,184","2,517,289",104,https://linkedin.com/in/nedkokrastev/,https://www.youtube.com/365datascience
783,https://www.udemy.com/learn-how-to-build-a-professional-web-site-by-using-joomla/,https://www.udemy.com/user/nader-hantash/,Nader Hantash,3.8,"5,322","209,313",31,https://linkedin.com/in/naderhantash,https://www.youtube.com/arabicentrepreneurs
784,https://www.udemy.com/play-harmonica-riffs-like-the-blues-harp-superstars-part-1/,https://www.udemy.com/user/benhewlett/,Ben Hewlett,4.6,"9,242","55,605",65,https://linkedin.com/in/benhewlett,https://www.youtube.com/benhewlett
785,https://www.udemy.com/stock-options-day-trading-success-mindset/,https://www.udemy.com/user/allenmaxwell/,Allen Maxwell,3.7,"1,265","81,424",4,https://linkedin.com/in/allen-maxwell-08a26a23,https://www.youtube.com/channel/UC_B1s1_uVQRjI5vTaO5lrHg
786,https://www.udemy.com/charting-for-beginners-101/,https://www.udemy.com/user/justinepollard/,Justine Pollard,4.6,300,"2,985",,https://linkedin.com/in/justinepollard,https://www.youtube.com/user/smarttradingjp
787,https://www.udemy.com/instant-harmonica-how-to-get-single-notes-in-5-easy-steps/,https://www.udemy.com/user/benhewlett/,Ben Hewlett,4.6,"9,242","55,605",65,https://linkedin.com/in/benhewlett,https://www.youtube.com/benhewlett
788,https://www.udemy.com/crash-course-learn-to-create-a-php-mvc-framework/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,928",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
789,https://www.udemy.com/accounting-1-simplified-for-you/,https://www.udemy.com/user/majojacinto/,Majo Jacinto,4.6,"2,869","31,227",4,https://linkedin.com/LinkedIn Profile,https://www.youtube.com/Youtube Profile
790,https://www.udemy.com/how-i-make-a-professional-website-in-1-day-or-less-with-wix/,https://www.udemy.com/user/rezanlev/,Rezan Levandovych,3.7,37,"3,821",,https://linkedin.com/in/rezan-levandovych-b95445111,https://www.youtube.com/channel/UCf1Kb4sgEjG7CL2GTsRoQMQ
791,https://www.udemy.com/oud-lessons/,https://www.udemy.com/user/playformusic/,#NAME?,4.6,482,"2,011",2,https://linkedin.com/https://www.linkedin.com/company/i3zif-com,https://www.youtube.com/https://www.youtube.com/user/i3zif
792,https://www.udemy.com/learn-to-create-html-css-web-templates-create-web-pages/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
793,https://www.udemy.com/learn-to-play-and-improve-12-bar-blues-harmonica-solos/,https://www.udemy.com/user/fredrik-hertzberg/,Fredrik Hertzberg,4.4,15,114,,https://linkedin.com/in/fredrikh1973/,https://www.youtube.com/channel/UC-sr4bTGd2LKakghmWVWxcQ
794,https://www.udemy.com/php-with-laravel-for-beginners-become-a-master-in-laravel/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,928",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
795,https://www.udemy.com/build-a-dcf-model/,https://www.udemy.com/user/peterlynch6/,Peter Lynch,4.3,"10,937","142,765",2,https://linkedin.com/in/PeterLynchPHL,https://www.youtube.com/c/ASimpleModel
796,https://www.udemy.com/the-complete-trading-course/,https://www.udemy.com/user/fx-evolution/,"Tom Atkinson CFTe, Dip TA, ADA 2",4.4,466,"18,580",,https://linkedin.com/https://www.linkedin.com/in/thomas-atkinson-49892797?trk=hp-identity-name,https://www.youtube.com/fxevolutionvideo
797,https://www.udemy.com/doyourownaccounts/,https://www.udemy.com/user/lisanewton3/,Lisa Newton,4,"4,058","21,582",110,https://linkedin.com/in/boogles/,https://www.youtube.com/mslisanewton
798,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
799,https://www.udemy.com/rxjs-reactive-angular-course/,https://www.udemy.com/user/vascocavalheiro/,Angular University,4.5,"38,213","195,016",18,https://linkedin.com/in/vascocavalheiro,https://www.youtube.com/channel/UC3cEGKhg3OERn-ihVsJcb7A
800,https://www.udemy.com/htmlwebsite/,https://www.udemy.com/user/josephparys/,Joe Parys,4.3,"72,941","932,018",88,https://linkedin.com/linkedin.com/in/joe-parys-7816799a,https://www.youtube.com/UCRukJuuBAdoHMTBIsFJAgvw
801,https://www.udemy.com/basic-excel-functions-to-analyze-large-data/,https://www.udemy.com/user/instructorskillfinlearning/,Ashish Agarwal,4.4,"15,687","73,003",16,https://linkedin.com/in/ashish-kumar-agarwal/,https://www.youtube.com/channel/UCTO-vBjQ4ifq7NDfiacAxBg
802,https://www.udemy.com/use-circle-of-5ths-to-play-a-song-in-12-keys-in-12-days/,https://www.udemy.com/user/rosasuen/,Rosa Suen,4.5,"1,950","33,583",108,https://linkedin.com/in/pianorosa,https://www.youtube.com/PianoWithRosa/videos
803,https://www.udemy.com/angularjs-for-beginners-udemy/,https://www.udemy.com/user/marktrego/,Stone River eLearning,4.3,"92,961","982,734",497,https://linkedin.com/company/stone-river-elearning,https://www.youtube.com/stoneriverelearning
804,https://www.udemy.com/jun-sakai-trading-course1/,https://www.udemy.com/user/jun-sakai/,酒井 潤 (Jun Sakai),4.4,"41,123","168,943",24,https://linkedin.com/in/sakaijun,https://www.youtube.com/channel/UCqRPKFts1Puj6Wn7U4e3ppA
805,https://www.udemy.com/trading-market-map/,https://www.udemy.com/user/troytaylor3/,Triumph At Trading,3.4,227,"3,913",6,https://linkedin.com//company/triumph-at-trading,https://www.youtube.com/TriumphAtTrading
806,https://www.udemy.com/php-essential-how-to-create-build-amazing-websites-with-php/,https://www.udemy.com/user/lars51/,Laurence Svekis,4.3,"61,336","960,625",326,https://linkedin.com/in/svekis,https://www.youtube.com/channel/UCgsZ8_79Eclct_VDoql_Dwg
807,https://www.udemy.com/saibala-lettering/,https://www.udemy.com/user/saibala-3/,Saibalá - Escola Online de Economia Criativa,4.3,"2,127","7,942",5,https://linkedin.com/https://www.linkedin.com/company/5197686?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A5197686%2Cidx%3A2-1-6%2C,https://www.youtube.com/https://www.youtube.com/user/escolasaibala
808,https://www.udemy.com/blender-3d-curso-completo/,https://www.udemy.com/user/hugo-vasconcelos/,Hugo Vasconcelos,4.3,"31,294","68,986",337,https://linkedin.com/https://www.instagram.com/portal_hugo_cursos/,https://www.youtube.com/https://www.youtube.com/channel/UCawdQwVpEcbcVpEfwAmbx9Q
809,https://www.udemy.com/trading-stocks-successfully-ten-rules-of-successful-trading/,https://www.udemy.com/user/lucamoschini/,Luca Moschini,4.5,"9,960","160,096",23,https://linkedin.com/in/lucamoschini,https://www.youtube.com/c/sharpertrades
810,https://www.udemy.com/rest-wcf-service-in-aspnet/,https://www.udemy.com/user/patrick-god/,Patrick God,4.4,"12,901","84,494",10,https://linkedin.com/in/patrickgod,https://www.youtube.com/channel/UCq8LldVrjqe61KQttZlLW8g?&ab_channel=PatrickGod
811,https://www.udemy.com/financial-modeling-asimplemodel/,https://www.udemy.com/user/peterlynch6/,Peter Lynch,4.3,"10,937","142,765",2,https://linkedin.com/in/PeterLynchPHL,https://www.youtube.com/c/ASimpleModel
812,https://www.udemy.com/jews-harp-advanced-course/,https://www.udemy.com/user/joncope/,Jonathan (Jonny) Cope,4.7,974,"4,761",8,https://linkedin.com/in/jonathan-cope/2a/baa/602/,https://www.youtube.com/JonnyMcBoingBoing
813,https://www.udemy.com/become-a-logo-designer/,https://www.udemy.com/user/robcubbon/,Rob Cubbon,4.3,380,"92,610",,https://linkedin.com/in/robcubbon,https://www.youtube.com/robcub40
814,https://www.udemy.com/didgeridoo-intermediate/,https://www.udemy.com/user/joncope/,Jonathan (Jonny) Cope,4.7,974,"4,761",8,https://linkedin.com/in/jonathan-cope/2a/baa/602/,https://www.youtube.com/JonnyMcBoingBoing
815,https://www.udemy.com/play-ukulele/,https://www.udemy.com/user/danscanlan/,"Dan ""Cool Hand Uke"" Scanlan",4.6,351,"4,049",,https://linkedin.com/danscanlan,https://www.youtube.com/CoolHandUke
816,https://www.udemy.com/graphic-design/,https://www.udemy.com/user/chadneuman/,"Chad Neuman, Ph.D.",4.5,"29,354","540,163",15,https://linkedin.com/in/chadneuman/,https://www.youtube.com/c/goodcreativeacademy
